ticker,fetched_at,price,sector,industry,name,pe,pb,eps,roe,margin,debt_eq,market_cap,peg,mom_12_2,error,currency,avg_volume,country,target_low_price,target_mean_price,target_high_price,recommendation_key,num_analyst_opinions,free_cashflow,total_cash,total_debt,quick_ratio,operating_margin,financial_currency,buyback_avg_3y,div_avg_3y,sector_median_pe,industry_median_pe,industry_count,peer_median_pe,roe_pct,margin_pct,debt_pct,quality_multiplier,fair_pe,fair_value,valuation_gap,sector_momentum,sector_median_pb,analyst_gap,explication,passes_filter
SBLK,2026-09-02,31.684999465942383,Industrials,Marine Shipping,Star Bulk Carriers Corp.,12.42549,1.407159,2.55,0.116809994,0.2387,46.889,3538307840.0,,0.7812022123978051,,USD,1340915.0,Greece,25.9,32.38,36.0,none,5.0,,,,,,,,,21.574627999999997,12.898088,25,12.898088,0.4067055393586006,0.9314868804664723,0.4271137026239067,1.0794460641399417,13.922790326530611,35.50311533265306,0.12050231753403362,0.12008745507775205,2.37543655,0.02193468662685838,"marge superieure a la mediane du secteur ; momentum (+78%) superieur au secteur (+12%) ; cible analystes (5 analystes, moyenne 32.38) +2% au-dessus du prix actuel",False
GE,2026-09-02,331.9649963378906,Industrials,Aerospace & Defense,GE Aerospace,39.61396,19.526205,8.38,0.48231998,0.17716,113.225,344434442240.0,5.13,0.1202814048203118,,USD,4208944.0,United States,347.0,404.90475,455.0,strong_buy,21.0,,,,,,,,,21.574627999999997,35.3742235,46,35.3742235,0.9620991253644315,0.8644314868804664,0.7725947521865889,1.254008746355685,44.35958566454081,371.73332786885203,0.11979676161544206,0.12008745507775205,2.37543655,0.2197212190042701,ROE (48%) dans le haut du secteur ; marge superieure a la mediane du secteur ; momentum (+12%) superieur au secteur (+12%),False
SUL.AX,2026-09-03,13.260000228881836,Consumer Cyclical,Specialty Retail,Super Retail Group Limited,14.571428,2.3040833,0.91,0.15712,0.04903,101.701,2994459392.0,1.14,-0.1540703850345579,,AUD,497772.0,Australia,11.9,14.75286,17.5,hold,14.0,,,,,,,,,16.624776,17.04,37,17.04,0.5711297071129707,0.3493723849372385,0.6631799163179917,0.9571129707112971,16.3092050209205,14.841376569037656,0.11925914878277277,0.0049086485502458,1.82180005,0.11258369120285083,"cible analystes (14 analystes, moyenne 14.75) +11% au-dessus du prix actuel",False
WFC,2026-09-02,89.41999816894531,Financial Services,Banks - Diversified,Wells Fargo & Company,12.997092,1.6810166,6.88,0.12575,0.27232,,270406008832.0,1.47,0.0531363080821605,,USD,14649871.0,United States,90.0,100.23913,115.0,buy,23.0,,,,,,,,,13.980483,14.949515,29,14.949515,0.4766666666666667,0.4766666666666667,0.5391666666666667,0.9727083333333333,14.541517819791666,100.04564260016666,0.11882850199958428,0.1924712877471899,1.5007997,0.12099230656003379,"cible analystes (23 analystes, moyenne 100.24) +12% au-dessus du prix actuel",False
RDX.AX,2026-09-03,3.359999895095825,Basic Materials,Chemicals,Redox Limited,19.764706,3.137255,0.17,0.16610001,0.0691,8.087,1764273536.0,,0.2255190310816883,,AUD,477112.0,Australia,3.75,4.0125,4.4,buy,4.0,,,,,,,,,18.017094999999998,19.900063,23,19.900063,0.6328671328671329,0.36363636363636365,0.1853146853146853,1.111013986013986,22.10924831555944,3.758572213645105,0.11862271755752918,0.26868299339449564,2.0752654,0.19419646585601047,"dette plus faible que la mediane du secteur ; cible analystes (4 analystes, moyenne 4.01) +19% au-dessus du prix actuel",False
1731.TW,2026-09-03,21.0,Healthcare,Drug Manufacturers - Specialty & Generic,Maywufa Company Ltd.,13.907285,1.2728044,1.51,0.09526,0.12264,29.213,2791215104.0,0.36,0.0155490620024547,,TWD,145901.0,Taiwan,,,,none,,,,,,,,,,23.3923085,16.557863,39,16.557863,0.2862903225806452,0.5443548387096774,0.3588709677419355,0.9395161290322581,15.556379350806454,23.490132819717747,0.11857775331989262,0.10175650651128215,2.97182475,,P/E de 13.9 nettement sous la mediane de l'industrie (16.6) ; PEG bas (0.36) : croissance qui justifie plus que le P/E actuel,False
ALGN,2026-09-03,159.58999633789062,Healthcare,Medical Instruments & Supplies,"Align Technology, Inc.",26.95777,2.6863837,5.92,0.10155,0.09991,2.855,11337250816.0,0.65,0.2760740435108229,,USD,962160.0,United States,170.0,208.6,240.0,buy,15.0,584361344.0,1102590976.0,120842000.0,1.204,0.18247,USD,-470392333.3333333,0.0,23.3923085,30.390451,31,30.390451,0.31048387096774194,0.43951612903225806,0.09274193548387097,0.9919354838709677,30.145366717741936,178.46057096903226,0.1182440946435519,0.10175650651128215,2.97182475,0.3070994723149396,dette plus faible que la mediane du secteur ; momentum (+28%) superieur au secteur (+10%) ; PEG bas (0.65) : croissance qui justifie plus que le P/E actuel,False
ONB,2026-09-02,25.65999984741211,Financial Services,Banks - Regional,Old National Bancorp,11.353982,1.1750698,2.26,0.106079996,0.33310002,,9816745984.0,1.59,0.1871515787777848,,USD,4182842.0,United States,27.0,29.81818,32.0,buy,11.0,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.3433333333333333,0.6433333333333333,0.5391666666666667,0.9477083333333334,12.685095232760418,28.66831522603854,0.11723754468103897,0.1924712877471899,1.5007997,0.16204911057344606,"P/E de 11.4 nettement sous la mediane de l'industrie (13.4) ; cible analystes (11 analystes, moyenne 29.82) +16% au-dessus du prix actuel",False
BAER.SW,2026-09-03,74.58000183105469,Financial Services,Asset Management,Julius Bär Gruppe AG,13.462094,2.0809152,5.54,0.16169001,0.26989,,15345882112.0,1.08,0.4282572166078624,,CHF,430472.0,Switzerland,56.0,74.38235,82.0,none,17.0,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.6483333333333333,0.4683333333333333,0.5391666666666667,1.0564583333333335,15.034687264895835,83.29216744752293,0.11681637707925807,0.1924712877471899,1.5007997,-0.0026501987959509643,momentum (+43%) superieur au secteur (+19%),False
ARB.AX,2026-09-03,19.06999969482422,Consumer Cyclical,Auto Parts,ARB Corporation Limited,17.18018,2.1504285,1.11,0.123339996,0.13078,6.679,1595397760.0,3.01,-0.4881436248356445,,AUD,391102.0,Australia,19.4,23.66844,28.5,buy,16.0,,,,,,,,,16.624776,16.658537,71,16.658537,0.45397489539748953,0.7928870292887029,0.09623430962343096,1.1511506276150627,19.176485322698742,21.285898708195607,0.11619816721721321,0.0049086485502458,1.82180005,0.2411347865109743,"marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur ; cible analystes (16 analystes, moyenne 23.67) +24% au-dessus du prix actuel",False
OGN,2026-09-02,13.770000457763672,Healthcare,Drug Manufacturers - General,Organon & Co.,17.653847,3.5943618,0.78,0.24037,0.03411,850.199,3616132096.0,,0.2988918229462571,,USD,2656534.0,United States,8.0,11.25,14.0,hold,4.0,,,,,,,,,23.3923085,21.3160925,22,21.3160925,0.7741935483870968,0.14112903225806453,0.9919354838709677,0.9243951612903225,19.704492764616933,15.369504356401208,0.1161585944418555,0.10175650651128215,2.97182475,-0.18300656310747387,P/E de 17.7 nettement sous la mediane de l'industrie (21.3) ; ROE (24%) dans le haut du secteur ; momentum (+30%) superieur au secteur (+10%),False
PATH,2026-09-02,17.924999237060547,Technology,Software - Infrastructure,"UiPath, Inc.",29.874998,4.9028993,0.6,0.18181999,0.19578,4.362,9287305216.0,0.65,0.3953662120035093,,USD,67325120.0,United States,10.98,13.43625,17.0,none,16.0,,,,,,,,,24.234068,27.76909,50,27.76909,0.6134751773049646,0.7588652482269503,0.18262411347517732,1.2007978723404256,33.34506418882979,20.00703851329787,0.11615282370180724,0.18160768933520066,3.1429535,-0.25041837813749557,marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur ; momentum (+40%) superieur au secteur (+18%),False
SRG.MI,2026-09-03,5.5960001945495605,Utilities,Utilities - Regulated Gas,Snam S.p.A.,16.957575,2.2701826,0.33,0.1238,0.28639,234.16,18779009024.0,2.12,0.1896907503059355,,EUR,6143236.0,Italy,5.4,6.496,7.3,hold,20.0,,,,,,,,,18.395144,16.957575,27,16.957575,0.7165354330708661,0.9212598425196851,0.889763779527559,1.1161417322834646,18.92705713582677,6.245928854822835,0.11614164361650614,0.0964512996038442,1.7816312,0.16082912333116584,"marge superieure a la mediane du secteur ; momentum (+19%) superieur au secteur (+10%) ; cible analystes (20 analystes, moyenne 6.50) +16% au-dessus du prix actuel",False
BKR,2026-09-03,64.56990051269531,Energy,Oil & Gas Equipment & Services,Baker Hughes Company,20.762026,3.2185175,3.11,0.16463,0.111669995,80.925,64096866304.0,1.78,0.3247885928824321,,USD,8278390.0,United States,51.0,72.13043,85.0,buy,23.0,4415000064.0,17024000000.0,16252999680.0,1.622,0.1283,USD,-468666666.6666667,-844000000.0,15.8420275,23.930159,28,23.930159,0.56,0.4533333333333333,0.7,0.9683333333333333,23.172370631666666,72.06607266448333,0.11609390896171767,0.44640223635905524,2.0878667,0.11709061694803435,"cible analystes (23 analystes, moyenne 72.13) +12% au-dessus du prix actuel",False
4208.T,2026-09-03,3554.0,Basic Materials,Specialty Chemicals,UBE Corporation,14.456557,0.78618425,245.84,0.05565,0.049000002,72.836,345252036608.0,0.65,0.597795757952964,,JPY,917852.0,Japan,3100.0,3400.0,4000.0,none,4.0,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.16783216783216784,0.2202797202797203,0.7972027972027972,0.6896853146853148,16.13452721853147,3966.512171403777,0.11606982875739358,0.26868299339449564,2.0752654,-0.043331457512661764,P/E de 14.5 nettement sous la mediane de l'industrie (23.4) ; momentum (+60%) superieur au secteur (+27%) ; PEG bas (0.65) : croissance qui justifie plus que le P/E actuel,False
8926.TW,2026-09-03,57.0,Industrials,Engineering & Construction,Taiwan Cogeneration Corporation,15.405405,2.3811514,3.7,0.16367,0.07991,108.0,47326072832.0,,0.2075892163667838,,TWD,7069961.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,17.453196,87,17.453196,0.60932944606414,0.47594752186588923,0.7551020408163265,0.9848760932944607,17.189235491982508,63.600171320335285,0.11579247930412784,0.12008745507775205,2.37543655,,momentum (+21%) superieur au secteur (+12%),False
CVE.TO,2026-09-03,45.77999877929688,Energy,Oil & Gas Integrated,Cenovus Energy Inc.,12.716666,2.469522,3.6,0.20933,0.12365,33.995,84429537280.0,15.91,0.9219279666337664,,CAD,5496998.0,Canada,42.5,50.02941,60.0,strong_buy,17.0,5475125248.0,3169999872.0,11630999552.0,1.036,0.23831,CAD,-1766333333.3333333,-1338000000.0,15.8420275,12.5179035,18,12.5179035,0.6866666666666666,0.49333333333333335,0.3333333333333333,1.1333333333333333,14.1869573,51.07304628,0.11561921454433932,0.44640223635905524,2.0878667,0.0928224406730398,"dette plus faible que la mediane du secteur ; momentum (+92%) superieur au secteur (+45%) ; cible analystes (17 analystes, moyenne 50.03) +9% au-dessus du prix actuel",False
6146.T,2026-09-03,54770.0,Technology,Semiconductor Equipment & Materials,Disco Corporation,43.992676,10.204559,1244.98,0.27376,0.31645,,5940777582592.0,1.69,0.2567262387568017,,JPY,1801965.0,Japan,68000.0,83880.0,105000.0,buy,20.0,,,,,,,,,24.234068,40.718918,39,40.718918,0.7925531914893617,0.9131205673758865,0.6835106382978723,1.2036790780141844,49.01250967597518,61019.59429639558,0.11410615841511018,0.18160768933520066,3.1429535,0.5314953441665144,ROE (27%) dans le haut du secteur ; marge superieure a la mediane du secteur ; momentum (+26%) superieur au secteur (+18%),False
FHB,2026-09-02,25.809999465942383,Financial Services,Banks - Regional,"First Hawaiian, Inc.",11.221739,1.1113024,2.3,0.10321999,0.32339,,3140577024.0,,0.0736490205793012,,USD,2104098.0,United States,28.0,30.77778,34.0,none,9.0,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.3283333333333333,0.6183333333333333,0.5391666666666667,0.9339583333333333,12.501051204322916,28.752417769942706,0.11400303622179431,0.1924712877471899,1.5007997,0.19247503436072755,"P/E de 11.2 nettement sous la mediane de l'industrie (13.4) ; cible analystes (9 analystes, moyenne 30.78) +19% au-dessus du prix actuel",False
CCEP,2026-09-03,108.33499908447266,Consumer Defensive,Beverages - Non-Alcoholic,Coca-Cola Europacific Partners PLC,21.035921,4.9924927,5.15,0.23544,0.09349,139.064,47791353856.0,2.85,0.2266818078519816,,USD,1915801.0,United Kingdom,100.883,113.04393,121.0596,none,11.0,1583000064.0,1994000000.0,12188999680.0,0.592,0.134,EUR,-348666666.6666667,-892666666.6666666,19.023937,20.540539,19,20.540539,0.8325581395348837,0.6976744186046512,0.8,1.1406976744186048,23.430545068604655,120.66730710331397,0.11383493905995579,0.0287881697864988,2.0474098,0.04346638625856847,"ROE (24%) dans le haut du secteur ; momentum (+23%) superieur au secteur (+3%) ; cible analystes (11 analystes, moyenne 113.04) +4% au-dessus du prix actuel",False
ALFA.ST,2026-09-03,558.5999755859375,Industrials,Specialty Industrial Machinery,Alfa Laval AB (publ),28.16944,5.0811844,19.83,0.19059,0.11635,45.751,230884065280.0,2.4,0.3641404527457759,,SEK,481876.0,Sweden,435.0,588.8823,690.0,buy,17.0,4881999872.0,4976999936.0,20991000576.0,0.681,0.16167,SEK,0.0,-3031000000.0,21.574627999999997,26.9119665,96,26.9119665,0.7084548104956269,0.6632653061224489,0.41836734693877553,1.1654518950437318,31.364602356778423,621.960064734916,0.1134265877518481,0.12008745507775205,2.37543655,0.05421110944786234,"momentum (+36%) superieur au secteur (+12%) ; cible analystes (17 analystes, moyenne 588.88) +5% au-dessus du prix actuel",False
3023.TW,2026-09-03,333.0,Technology,Electronic Components,"SINBON Electronics Co., Ltd.",24.906507,4.918541,13.37,0.21002,0.098950006,24.758,79942983680.0,,0.4028090978197689,,TWD,1680832.0,Taiwan,235.0,358.2857,410.0,buy,7.0,,,,,,,,,24.234068,25.629434,116,25.629434,0.6666666666666666,0.4574468085106383,0.4627659574468085,1.0820035460992907,27.731138472517728,370.765321377562,0.11340937350619207,0.18160768933520066,3.1429535,0.075933033033033,"momentum (+40%) superieur au secteur (+18%) ; cible analystes (7 analystes, moyenne 358.29) +8% au-dessus du prix actuel",False
CS.TO,2026-09-03,15.079999923706056,Basic Materials,Copper,Capstone Copper Corp.,17.534883,2.319928,0.86,0.14184,0.17768998,38.675,11520355328.0,0.3,0.3604061200396831,,CAD,3289957.0,Canada,13.0,17.35263,21.0,buy,19.0,204828992.0,371168992.0,1567667968.0,0.792,0.31141,USD,0.0,0.0,18.017094999999998,18.243168,11,18.243168,0.5734265734265734,0.6678321678321678,0.534965034965035,1.0699300699300698,19.518914013986013,16.786266052027973,0.11314762181395177,0.26868299339449564,2.0752654,0.15070491298354227,"momentum (+36%) superieur au secteur (+27%) ; PEG bas (0.30) : croissance qui justifie plus que le P/E actuel ; cible analystes (19 analystes, moyenne 17.35) +15% au-dessus du prix actuel",False
SU.TO,2026-09-02,94.76000213623048,Energy,Oil & Gas Integrated,Suncor Energy Inc.,12.651536,2.307505,7.49,0.19251,0.1578,30.48,110834098176.0,11.41,0.6310892466038229,,CAD,5672160.0,Canada,91.0,104.75,118.0,buy,20.0,,,,,,,,,15.8420275,12.5179035,18,12.5179035,0.62,0.5666666666666667,0.30666666666666664,1.125,14.0826414375,105.478984366875,0.1131171590227964,0.44640223635905524,2.0878667,0.10542420471252756,"dette plus faible que la mediane du secteur ; momentum (+63%) superieur au secteur (+45%) ; cible analystes (20 analystes, moyenne 104.75) +11% au-dessus du prix actuel",False
4021.T,2026-09-03,8004.0,Basic Materials,Chemicals,Nissan Chemical Corporation,21.74291,4.2530537,368.12,0.2178,0.18252,17.367,1067719458816.0,0.67,0.563939070296607,,JPY,670853.0,Japan,5900.0,8433.333,9500.0,buy,9.0,,,,,,,,,18.017094999999998,19.900063,23,19.900063,0.7482517482517482,0.6853146853146853,0.3181818181818182,1.2159090909090908,24.196667511363636,8907.277244283181,0.11285322892093719,0.26868299339449564,2.0752654,0.053639805097451365,dette plus faible que la mediane du secteur ; momentum (+56%) superieur au secteur (+27%) ; PEG bas (0.67) : croissance qui justifie plus que le P/E actuel,False
4612.T,2026-09-03,1175.0,Basic Materials,Specialty Chemicals,"Nippon Paint Holdings Co., Ltd.",18.67154,1.3613608,62.93,0.111770004,0.10151,70.361,2725366202368.0,2.23,0.2148985348248311,,JPY,4193690.0,Japan,1080.0,1303.6364,1500.0,buy,11.0,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.4230769230769231,0.493006993006993,0.7867132867132867,0.8881118881118881,20.77652681118881,1307.4668322281118,0.11273772955583983,0.26868299339449564,2.0752654,0.10947778723404267,"P/E de 18.7 nettement sous la mediane de l'industrie (23.4) ; cible analystes (11 analystes, moyenne 1303.64) +11% au-dessus du prix actuel",False
NFLX,2026-09-02,82.24009704589844,Communication Services,Entertainment,"Netflix, Inc.",25.863209,11.358238,3.18,0.49541,0.28219,55.236,342463217664.0,1.49,-0.3239748756624779,,USD,41953396.0,United States,70.0,93.66,135.0,buy,45.0,,,,,,,,,19.260586,22.414433,17,22.414433,0.9306930693069307,0.8712871287128713,0.6039603960396039,1.2821782178217822,28.739297757425742,91.39096686861386,0.11127017296208064,0.0100046117589944,2.833409,0.13886052381149394,"ROE (50%) dans le haut du secteur ; marge superieure a la mediane du secteur ; cible analystes (45 analystes, moyenne 93.66) +14% au-dessus du prix actuel",False
AZZ,2026-09-03,135.97000122070312,Industrials,Specialty Business Services,AZZ Inc.,20.758778,2.9660573,6.55,0.15314999,0.118310004,39.448,4086102528.0,1.2,0.2653515186749795,,USD,293193.0,United States,144.0,164.0,200.0,none,9.0,104912376.0,1059000.0,542817024.0,1.323,0.17175,USD,-109640000.0,-25867000.0,21.574627999999997,20.711389,30,20.711389,0.5714285714285714,0.6749271137026239,0.36588921282798836,1.1129737609329444,23.051232509475216,150.98557293706267,0.1104329747852737,0.12008745507775205,2.37543655,0.20614840426307923,"momentum (+27%) superieur au secteur (+12%) ; cible analystes (9 analystes, moyenne 164.00) +21% au-dessus du prix actuel",False
RL,2026-09-02,338.7900085449219,Consumer Cyclical,Apparel Manufacturing,Ralph Lauren Corporation,21.334383,7.4191923,15.88,0.37537,0.117639996,110.373,20185868288.0,1.83,0.1148904496814722,,USD,642773.0,United States,250.0,446.70587,520.0,buy,17.0,,,,,,,,,16.624776,19.659576,23,19.659576,0.8786610878661087,0.7510460251046025,0.6903765690376569,1.2044979079497908,23.67991816317992,376.0371004312972,0.1099415299947859,0.0049086485502458,1.82180005,0.3185331879135658,ROE (38%) dans le haut du secteur ; marge superieure a la mediane du secteur ; momentum (+11%) superieur au secteur (+0%),False
3064.T,2026-09-03,1868.0,Consumer Cyclical,Internet Retail,"MonotaRO Co., Ltd.",26.016712,7.6050577,71.8,0.29909,0.09701,17.301,918631088128.0,,-0.0906043771319202,,JPY,2227396.0,Japan,1690.0,2147.2727,2600.0,none,11.0,,,,,,,,,16.624776,22.527149,18,22.527149,0.8179916317991632,0.6673640167364017,0.18200836820083682,1.280334728033473,28.842291188284523,2070.8765073188288,0.10860626730130019,0.0049086485502458,1.82180005,0.14950358672376862,"ROE (30%) dans le haut du secteur ; dette plus faible que la mediane du secteur ; cible analystes (11 analystes, moyenne 2147.27) +15% au-dessus du prix actuel",False
1417.T,2026-09-03,3615.0,Industrials,Engineering & Construction,MIRAIT ONE Corporation,13.820392,1.1528283,261.57,0.099580005,0.04329,31.618,314812661760.0,,0.2720370480790253,,JPY,245811.0,Japan,4000.0,4000.0,4000.0,strong_buy,1.0,,,,,,,,,21.574627999999997,17.453196,87,17.453196,0.30174927113702626,0.19533527696793002,0.2915451895043732,0.8768221574344023,15.303348970845478,4002.8969903040515,0.10730207200665332,0.12008745507775205,2.37543655,0.10650069156293229,P/E de 13.8 nettement sous la mediane de l'industrie (17.5) ; dette plus faible que la mediane du secteur ; momentum (+27%) superieur au secteur (+12%),False
